prim_cusip,innet,ln_sales,name
"20592",1,2.040051,"Conad"
"65510",1,2.034575,"Ningbo Bird Co Ltd"
"81662",1,2.031695,"Semaphore Commun(Xerox Corp)"
"23477",1,1.998909,"CyberGenesis"
"79977",1,1.989927,"Sand Technology Inc"
"68373",1,1.980036,"Open Technology Pty Ltd"
"62944",1,1.938022,"NTN Interactive Network Inc"
"37025",1,1.933982,"General Magic Inc"
"36479",1,1.880991,"Gaming and Entertainment"
"87960",1,1.82148,"Telkonet Inc"
"86317",1,1.813358,"Stratbridge Inc"
"82640",1,1.798404,"Sierra On-Line Inc"
"74834",1,1.784903,"Quest Communications Corp"
"98411",1,1.6756,"Xenos Group Inc"
"37247",1,1.646734,"GeoSoft-Direction Software,Map"
"71366",1,1.593512,"Peregrine Systems Inc"
"45791",1,1.592495,"Integrated Solutions Inc"
"67100",1,1.529962,"OR Technology"
"87299",1,1.525404,"Tiscali SpA"
"45297",1,1.500069,"Impart Corp Pty Ltd"
"25532",1,1.483194,"Credant Technologies"
"87869",1,1.425275,"Technology Control Services"
"74429",1,1.399704,"ProxyMed Inc"
"58406",1,1.361233,"MedCom USA Inc"
"70318",1,1.314261,"Path 1 Network Technologies"
"44104",1,1.281489,"Hotrate.com"
"69779",1,1.256186,"Base Ten Systems Inc"
"17170",1,1.252191,"Cicero Inc"
"26814",1,1.249042,"E-Com Systems Inc"
"10950",1,1.24732,"Brilliant Digital Ent Inc"
"84763",1,1.24069,"Spectrum Signal Processing Inc"
"92343",1,1.212536,"VeriSign Inc"
"20491",1,1.207168,"Computer Assoc Intl Inc"
"26810",1,1.205971,"eWork Exchange Inc"
"78657",1,1.195436,"NRI"
"85590",1,1.184484,"Staruni Corp"
"64050",1,1.149305,"NeoMedia Technologies Inc"
"20338",1,1.145814,"Commun Intelligence Corp"
"78487",1,1.119721,"SSA Software"
"20678",1,1.104594,"Conducent Inc"
"73086",1,1.091923,"PokerTek Inc"
"86127",1,1.086877,"StockGroup Information Systems"
"81989",1,1.036382,"Sharp System Product"
"81567",1,1.024966,"SEDONA Corp"
"62748",1,1.001734,"Muse Technologies Inc"
"60255",1,.9715362,"Mindarrow Systems Inc"
"10921",1,.9431274,"Bright Station PLC"
"91289",1,.8854191,"US Wireless Data Inc"
"41618",1,.7594029,"Mercari Technologies"
"54546",1,.6502397,"AXCESS International Inc"
"88579",1,.6195006,"3Dshopping.com"
"83191",1,.5538851,"SmartSales Inc"
"88033",1,.5405786,"Tengtu International Corp"
"40515",1,.5050088,"Halcyon Inc"
"45094",1,.4842763,"IDS Scheer Inc"
"14964",1,.4818087,"Cavion.com"
"45792",1,.4749912,"Intec Inc"
"40091",1,.397433,"Guardian Technologies Intl Inc"
"35472",1,.3576744,"Franklin Telecom(Franklin)"
"90935",1,.3030632,"UniSecurity Inc"
"92258",1,.2646693,"Vemics Inc"
"25501",1,.2569651,"Divteed Computers Pty Ltd"
"74622",1,.2358623,"PureDepth Inc"
"68339",1,.2231435,"ON24 Inc"
"91817",1,.1764711,"uVuMobile Inc"
"55953",1,.1501427,"Magnitude Information Systems"
"87162",1,.1327811,"SYNNEX Corp"
"55357",1,.1195592,"MSGI Security Solutions Inc"
"30265",1,.1034587,"Extensis Corp"
"73309",1,.0825012,"Be Inc"
"68242",1,.0487902,"One Voice Technologies Inc"
"69900",1,.0440169,"Paradigm Advanced Tech Inc"
"68338",1,.0421012,"On2 Technologies Inc"
"37954",1,.0178399,"Global Sports Network Inc"
"75890",1,.0009995,"Regulus SpA"
"89290",1,0,"Trans-Global Interactive"
"92824",1,0,"Virtual Technology Corp"
"46428",1,0,"iseemedia inc"
"71533",1,0,"Personify Inc"
"95805",1,0,"Western Data Systems Inc"
"81222",1,0,"Searchhelp Inc"
"56585",1,0,"Marathon Technologies Corp"
"88801",1,0,"TippingPoint Technologies Inc"
"53015",1,0,"Automatic Data Processing Inc"
"89627",1,0,"Trillium Software Corp"
"38098",1,0,"GoIP Global Inc"
"59164",1,0,"Metro One Development Inc"
"14133",1,0,"Largeo LLC"
"91342",1,0,"Universal Commun Platform"
"56069",1,0,"Mainsail Web Development Group"
"30728",1,1,"Fantastic Corp"
"63938",1,1,"NaviPath Inc(CMGI Inc)"
"20539",1,1,"Computer Services Inc"
"00583",1,1,"Activeo SA"
"83504",1,1,"Softscience Inc"
"23512",1,1,"DSL Software Ltd"
"98562",1,1,"Xactly Corp"
"89426",1,1,"Transentric LLC"
"B5628",1,1,"Lernout & Hauspie Speech"
"01988",1,1,"Allscripts Healthcare Solution"
"47119",1,1,"Japan Research Institute Ltd"
"67000",1,1,"Novell Inc"
"09754",1,1,"Bnakware"
"55535",1,1,"M1 Global Solutions Inc"
"88632",1,1,"TIBCO Software Inc"
"36274",1,1,"GPS Online Ltd"
"51569",1,1,"Langchao Electn Info Ind Co"
"23593",1,1,"Dalian Dreamfun Digital Tech"
"96768",1,1,"Wiesenberger"
"74987",1,1,"RSW Software Inc(Teradyne Inc)"
"45212",1,1,"IT-Defense"
"12328",1,1,"Business Objects SA"
"23617",1,1,"CyberGlobe Intl Hldg AVV Ltd"
"02364",1,1,"America Online Inc"
"00664",1,1,"Aegis Industrial Software Corp"
"92387",1,1,"Visual i/o"
"25891",1,1,"DoubleTwist Inc"
"48608",1,1,"KarenSoft Technology Bhd"
"11086",1,1,"Broadband National LLC"
"39119",1,1,"Great Plains Software Inc"
"25614",1,1,"Document Security Systems Inc"
"69459",1,1,"PG Online Inc"
"16913",1,1,"ADVFN PLC"
"52200",1,1,"Learning Co Inc"
"12516",1,1,"CEO America Inc"
"26774",1,1,"E Team Inc"
"18681",1,1,"ClickAction Inc"
"24990",1,1,"Descartes Systems Group Inc"
"98974",1,1,"Zix Corp"
"25219",1,1,"TmaxSoft Co Ltd"
"24483",1,1,"Dejima Inc"
"63946",1,1,"nCipher PLC"
"19235",1,1,"Cognos Corp"
"92377",1,1,"VeriWave Inc"
"00143",1,1,"ACI Worldwide Inc"
"83297",1,1,"Sorrent Inc"
"89014",1,1,"Tonbu Inc"
"38099",1,1,"Goldentek Network Technology"
"49976",1,1,"LG Soft India Pvt Ltd"
"03811",1,1,"Applied DNA Sciences Inc"
"82439",1,1,"Sherwood International PLC"
"38195",1,1,"Globeron Pte Ltd"
"83234",1,1,"WhereNet Corp"
"45158",1,1,"IBA Health Group Ltd"
"74404",1,1,"PrismTech Corp"
"98406",1,1,"XN Corp"
"37951",1,1,"GlobeSet Inc"
"23841",1,1,"Datalinx Corp"
"69324",1,1,"PC International Co Ltd"
"83170",1,1,"SmartForce PLC"
"64114",1,1,"NetManage Inc"
"00689",1,1,"Adexa Inc"
"98156",1,1,"Worlds.com Inc"
"01678",1,1,"iAnywhere Solutions Inc"
"43396",1,1,"Hipcom"
"86635",1,1,"Summus Inc(USA)"
"55921",1,1,"BMC Software Inc"
"30378",1,1,"Exametric Inc"
"49986",1,1,"Koala Intl Wireless Inc"
"45252",1,1,"Immersion Corp"
"64227",1,1,"Netbooks Inc"
"37533",1,1,"Apertus Technologies Inc"
"89697",1,1,"TripleHop Technologies Inc"
"43402",1,1,"HI Korea & Co"
"60034",1,1,"Millennium"
"50399",1,1,"LECCO Technology Inc"
"26781",1,1,"E3 Corp"
"45662",1,1,"Infinium Software Inc"
"00733",1,1,"AeroInfo Systems Inc"
"26797",1,1,"Dynix Corp"
"48598",1,1,"Kasstech Inc"
"89689",1,1,"Tripwire Inc"
"21832",1,1,"Corbis Corp"
"81546",1,1,"Serus Corp"
"24349",1,1,"Decision Critical Inc"
"05788",1,1,"Biz360 Inc"
"58954",1,1,"Meridian Project Systems"
"00971",1,1,"Akamai Technologies Inc"
"44907",1,1,"IC One Inc"
"03534",1,1,"Anite Telecoms Ltd"
"24717",1,1,"Delphi Information Systems Inc"
"46070",1,1,"Intersolv Inc"
"55610",1,1,"Macromedia Inc"
"43358",1,1,"Hitachi Software Engineering"
"89318",1,1,"Trans Cosmos Inc"
"68270",1,1,"Online Commerce Solutions"
"97550",1,1,"Winsonic Digital Media Grp Ltd"
"86901",1,1,"SunRocket Inc"
"00088",1,1,"ADAM Software Inc"
"87099",1,1,"Swish Group Ltd"
"80541",1,1,"Savvion Inc"
"83469",1,1,"STPI"
"85507",1,1,"Star Bridge Systems Inc"
"24279",1,1,"Debis Systemhaus Oesterreic"
"86959",1,1,"Svam Software Ltd"
"38269",1,1,"Gordano Ltd"
"57905",1,1,""
"59545",1,1,"Microbonds Inc"
"09357",1,1,"Blinkx"
"75605",1,1,"RealNetworks Inc"
"77930",1,1,"RouterWare Inc"
"05353",1,1,"Aventail Corp"
"20752",1,1,"CONNECT Inc"
"29309",1,1,"Enea Data AB"
"98560",1,1,"XSellNet LLC"
"20573",1,1,"Compendia Bioscience Inc"
"45677",1,1,"InforMedix Holdings Inc"
"58477",1,1,"Media 5"
"57799",1,1,"Maxwood Technology Ltd"
"23104",1,1,"Dakota Integrated Solutions"
"73884",1,1,"Qwikker Inc"
"05450",1,1,"Axes Technologies Inc"
"89376",1,1,"Transmeta Corp"
"20628",1,1,"CIMAC Inc"
"92367",1,1,"Verizon Wireless Inc"
"29417",1,1,"EnReach Technology Inc"
"07842",1,1,"Beijing Megadia Co"
"18456",1,1,"ClearSky Mobile Media Inc"
"60271",1,1,"MindTree Ltd"
"45766",1,1,"Insignia Solutions Plc"
"51767",1,1,"Las Vegas Internet Partners"
"58179",1,1,"MCL Technologies"
"83422",1,1,"Solitan Systems KK"
"98597",1,1,"Yipes Enterprise Services Inc"
"89145",1,1,"TAS Groep NV"
"15064",1,1,"Cedara Software Corp"
"82898",1,1,"Singapore Computer Sys Ltd"
"87796",1,1,"Teres Solutions Inc"
"84931",1,1,"SpotScout Inc"
"46120",1,1,"Intuit Inc"
"14910",1,1,"Catena Corp"
"64121",1,1,"Network Solutions Inc"
"26804",1,1,"EGC Contents & Community"
"92621",1,1,"VirtualLogix Inc"
"11223",1,1,"Broker Systems SA"
"53615",1,1,"Liquid Computing Corp"
"69912",1,1,"Paragon Technology Inc"
"27936",1,1,"Eons Inc"
"20683",1,1,"Conectados Inc"
"57822",1,1,"MaxKnowledge Inc"
"27952",1,1,"eCommLink Inc"
"29186",1,1,"Enne Entertainment Studios"
"26871",1,1,"EC-One Inc"
"60755",1,1,"Modern Computer Systems Inc"
"14071",1,1,"Captaris Inc"
"55081",1,1,"Lycos Inc"
"04651",1,1,"Atari Inc"
"01041",1,1,"Airpath Wireless Inc"
"00508",1,1,"Actuate Software Corp"
"08458",1,1,"Berkshire Associates Inc"
"65413",1,1,"Nifty Corp(Fujitsu Ltd)"
"42824",1,1,"Hewlett-Packard Japan Ltd"
"64122",1,1,"NetSoft"
"62804",1,1,"N2N Connect Bhd"
"81561",1,1,"Sermo Inc"
"97729",1,1,"WISeKey SA"
"02148",1,1,"Altiris Inc"
"52205",1,1,"Learning Solutions Intl"
"78485",1,1,"S2 Systems Inc"
"08870",1,1,"BeyondMedia.com Inc"
"31770",1,1,"FinancialContent Inc"
"62909",1,1,"NETdelivery Corp"
"05371",1,1,"aviationX Inc"
"88872",1,1,"Tivoli Systems Inc(IBM Corp)"
"81788",1,1,"724 Solutions Inc"
"44986",1,1,"IQ Webquest Inc"
"Y6618",1,1,"Pacific Internet Ltd"
"68208",1,1,"On The Go Software"
"29790",1,1,"etrials Inc"
"78548",1,1,"SuSE Linux AG"
"14168",1,1,"CareerBuilder Inc"
"60476",1,1,"Mirantis"
"82706",1,1,"Silicon Access Technology"
"76878",1,1,"RiverOne Inc"
"91807",1,1,"UTStarcom Inc"
"62886",1,1,"NCR Corp"
"72764",1,1,"PLATINUM Technology Inc"
"15231",1,1,"Centre for Development of"
"64126",1,1,"NeuStar Inc"
"83438",1,1,"Softway Systems Inc"
"46114",1,1,"InterVoice Inc"
"13912",1,1,"Airflash Inc"
"55247",1,1,"MCI Systemhouse(MCI WorldCom)"
"78567",1,1,"SPE Visual Works"
"25566",1,1,"Digital Rapids Corp"
"29105",1,1,"Emerging Information Systems"
"25381",1,1,"Digiland International Pte Ltd"
"36618",1,1,"Garlik Ltd"
"02263",1,1,"Amadeus Global Travel Distn"
"29648",1,1,"Esmertec AG"
"00724",1,1,"Adobe Systems Inc"
"26870",1,1,"EM Net Corp."
"82705",1,1,"SGI"
"02234",1,1,"Alvarion Ltd"
"15108",1,1,"Cellmania Inc"
"69828",1,1,"Pangrac & Associates Inc"
"06280",1,1,"Bank of Internet USA"
"62967",1,1,"NGI Technology Inc"
"79549",1,1,"Salon.com"
"31879",1,1,"Finance Express LLC"
"82152",1,1,"777Online"
"30153",1,1,"Excite Canada"
"29600",1,1,"eScience Corporation"
"89979",1,1,"Tuong Minh Co"
"20063",1,1,"Comfidex Corp"
"45208",1,1,"HyperRoll Inc"
"36654",1,1,"Garritan Orchestral Libraries"
"75052",1,1,"RadicalMail"
"81634",1,1,"Selfware Inc"
"45839",1,1,"Interactive Objects Inc"
"33762",1,1,"Firstwave Technologies Inc"
"59546",1,1,"Microlink Solutions Bhd"
"23807",1,1,"Databeam Corp"
"12407",1,1,"CSCI Inc"
"54570",1,1,"Lotus Development Corp"
"09524",1,1,"Blogolb.com"
"87057",1,1,"Swish Ambient Pty Ltd"
"15697",1,1,"Cerberian Inc"
"73961",1,1,"Powerset Inc"
"04033",1,1,"Ariba Inc"
"56071",1,1,"MajescoMastek"
"91940",1,1,"Valimo Wireless Ltd"
"82920",1,1,"Simtrol Inc"
"69400",1,1,"PKS Information Services Inc"
"44544",1,1,"Hummingbird Ltd"
"89126",1,1,"2 Track Global Inc"
"03828",1,1,"Applied Voice Recognition Inc"
"36262",1,1,"Portal Software Inc"
"98541",1,1,"Yan Zhe"
"67441",1,1,"Objective Solutions Inc"
"00218",1,1,"ATX Technologies Inc"
"23151",1,1,"CUSP Point Software"
"30313",1,1,"EzGov Inc"
"29150",1,1,"Empower Technologies"
"44951",1,1,"IFS International Holdings Inc"
"98942",1,1,"Zenrin Co Ltd"
"04692",1,1,"Atempo Inc"
"01103",1,1,"Aegate Ltd"
"57694",1,1,"Matrix Science Ltd"
"75028",1,1,"R2 Corp"
"58576",1,1,"MediaSec Technologies LLC"
"27091",1,1,"epHub Inc"
"92693",1,1,"ViewCentral Inc"
"29433",1,1,"Envox Group AB"
"87981",1,1,"Tech Mahindra Ltd"
"83474",1,1,"Softbank Finance Corp"
"29095",1,1,"Emerald Solutions Inc"
"29389",1,1,"Enovia Corp"
"92593",1,1,"Vicom Computer Services Inc"
"37245",1,1,"Gentia Software plc"
"63027",1,1,"Napster Inc"
"83485",1,1,"Softbank Commerce Corp"
"74205",1,1,"Prime Associates Inc"
"26933",1,1,"E-Transport Inc"
"05485",1,1,"BCE Emergis Corp"
"25345",1,1,"digital publishing AG"
"45304",1,1,"ImpactXoft Inc"
"83299",1,1,"Softbank BB Corp"
"31870",1,1,"Firetide Inc"
"78716",1,1,"Salesplus Europe"
"83318",1,1,"Solidum Systems Corp"
"89464",1,1,"Treasury Services Corp"
"57935",1,1,"McCamish Systems LLC"
"88299",1,1,"Thai Mark Solutions Tech"
"45244",1,1,"iMall Inc"
"45221",1,1,"I Postal"
"44789",1,1,"Inxight Federal Systems Group"
"91860",1,1,"V-Soft Inc"
"00344",1,1,"Airbiquity Inc"
"68441",1,1,"Opplysningen 1881 AS"
"75520",1,1,"Qumu Inc"
"83143",1,1,"Sling Media Inc"
"55204",1,1,"MSN India"
"92670",1,1,"View Systems Inc"
"88018",1,1,"Telcontar Inc"
"87023",1,1,"Tactical Software LLC"
"24275",1,1,"Debis Systemhaus GmbH"
"23249",1,1,"Cybird Co Ltd"
"75307",1,1,"Quest Entertainment Inc"
"31756",1,1,"Fiorano Software Inc"
"87322",1,1,"TTP Communications PLC"
"53157",1,1,"LibreDigital"
"72706",1,1,"Planet E-Com Solutions (P) Ltd"
"69437",1,1,"Kabel New Media"
"00934",1,1,"GWcom Inc"
"89968",1,1,"Tumbleweed Software Corp"
"42979",1,1,"High Speed Net Solutions Inc"
"20669",1,1,"Concurrent Technologies Corp"
"52202",1,1,"LearnSomething Inc"
"54947",1,1,"Advanced Technology Systems"
"21872",1,1,"Corillian Corp"
"87918",1,1,"Telanetix Inc"
"83584",1,1,"Sopheon PLC"
"80183",1,1,"Santa Cruz Operation Inc"
"29410",1,1,"Entra Data AB(TietoEnator Oyj)"
"46845",1,1,"Innovation Data Processing"
"73189",1,1,"PolyServe Inc"
"78472",1,1,"SNK"
"4329",1,1,"Access Integrated Tech Inc"
"67005",1,1,"Novell Singapore"
"42226",1,1,"Healthscreen Solutions Inc"
"98927",1,1,"Zensar Technologies Ltd"
"01628",1,1,"ALINET.COM Inc"
"40663",1,1,"Amcom Software Inc"
"82365",1,1,"Shenzhen Rongine Tech Ltd"
"23472",1,1,"Cyberweb Systems"
"09145",1,1,"Bioseek Inc"
"91855",1,1,"VIB Systems"
"49926",1,1,"KnowledgeBaze"
"00558",1,1,"Action Poker Gaming Inc"
"86558",1,1,"Sumisho Electronics Co Ltd"
"63020",1,1,"NEC Soft Ltd"
"29070",1,1,"Emergin Inc"
"39137",1,1,"Great Wall Computer Software"
"44315",1,1,"ManGocity.com"
"67127",1,1,"NCSoft Corp"
"23260",1,1,"Cybertek Holdings Inc"
"05130",1,1,"Azlan Logistics Ltd"
"83171",1,1,"Smart Storage Inc"
"03541",1,1,"Anka Systems Inc"
"62863",1,1,"MySoftware Co"
"59099",1,1,"MetaFarms Inc"
"83742",1,1,"South Coast Telecom Consortium"
"65463",1,1,"Nippon Television Network Corp"
"02053",1,1,"Alogent Corp"
"25210",1,1,"Devix Group LLC"
"86683",1,1,"Sun Microsystems Philippines"
"59142",1,1,"Meta Payment Systems"
"38381",1,1,"GovernanceGlobal Corp"
"98153",1,1,"World Online BV"
"23666",1,1,"dSPACE Inc"
"54157",1,1,"LogicaCMG PLC"
"80702",1,1,"Schlumberger Information"
"78493",1,1,"Saba Software Inc"
"75055",1,1,"RAF Technology"
"92354",1,1,"VeriSign Japan KK(VeriSign)"
"75223",1,1,"RPS Technology LLC"
"76211",1,1,"RHE Group"
"70388",1,1,"Pavilion Technologies Inc"
"46301",1,1,"Integrated Decisions & Sys Inc"
"46228",1,1,"Infravio Inc"
"54143",1,1,"Logica Inc(Logica PLC)"
"86821",1,1,"Sunxia Hi-Tech Co Ltd"
"87845",1,1,"Technoimagia Co Ltd"
"75347",1,1,"PowerCode Systems LLC"
"00650",1,1,"Adatom.com Inc"
"26813",1,1,"Dynasty Gaming Inc"
"15100",1,1,"Celerity Solutions Inc"
"86295",1,1,"Strategic BCP Inc"
"45539",1,1,"Initiate Systems Inc"
"87479",1,1,"TTPCom Ltd"
"54051",1,1,"LOG-NET Inc"
"87149",1,1,"Symbian Ltd"
"28475",1,1,"Election Systems & Software"
"50011",1,1,"Konami Co Ltd"
"69372",1,1,"Pacel Corp"
"68212",1,1,"Omniture Inc"
"28583",1,1,"Electronic Submission"
"44367",1,1,"Huaju NetMedia Tech Co Ltd"
"71907",1,1,"Phoenix International Ltd Inc"
"48431",1,1,"Kalido Ltd"
"39943",1,1,"Group 1 Software Inc"
"89268",1,1,"Trading Technologies Intl Inc"
"M8215",1,1,"RiT Technologies Ltd"
"18683",1,1,"ClientSoft Inc"
"74822",1,1,"Queensland Software Services"
"60749",1,1,"ModaCAD Inc"
"75000",1,1,"RM PLC"
"02089",1,1,"Aplix Corp"
"23026",1,1,"CultureCatch Inc"
"76387",1,1,"RegistryASP"
"04970",1,1,"AttachmateWRQ"
"98909",1,1,"Zaplet Inc"
"97742",1,1,"Witness Systems Inc"
"74588",1,1,"Pumatech Inc"
"00433",1,1,"AccessKey IP Inc"
"92650",1,1,"Viewlocity Inc"
"74526",1,1,"ProfitCenter Software Inc"
"87196",1,1,"Systems Union Group PLC"
"13100",1,1,"Call Genie Inc"
"39324",1,1,"Green Packet Bhd"
"26878",1,1,"eFusion Inc"
"71925",1,1,"PhoneOnline.com Inc"
"14600",1,1,"Cartesis"
"78901",1,1,"Secerno"
"90521",1,1,"Unifize (Singapore)"
"44253",1,1,"How2Vacation"
"54137",1,1,"Logistics Info Network Entrp"
"45199",1,1,"iQstor Networks Inc"
"47715",1,1,"JetForm Corp"
"66600",1,1,"Northwest Analytical Inc"
"46091",1,1,"Intrasoft SA"
"46612",1,1,"JDA Software Group Inc"
"02009",1,1,"Allure Fusion Media Inc"
"65358",1,1,"NextAce Corp"
"76663",1,1,"Rightworks Corp"
"56140",1,1,"Maloon International Inc"
"92845",1,1,"Visual Management Systems Inc"
"91072",1,1,"United Internet Technologies"
"49922",1,1,"Knowlagent Inc"
"19242",1,1,"Cognicase Inc"
"53565",1,1,"Lineo Inc"
"25422",1,1,"Digital 5 Inc"
"64058",1,1,"NetScaler Inc"
"88228",1,1,"Tech Data Europe"
"55386",1,1,"MDVista"
"36100",1,1,"Funk Software Inc"
"04362",1,1,"Ascential Software Corp"
"60950",1,1,"Monitise Americas LLC"
"89420",1,1,"TravelSky Technology Ltd"
"00368",1,1,"Abitibi-Price Inc-Ediwise"
"00579",1,1,"ABBYY USA"
"75245",1,1,"Actimagine"
"74523",1,1,"Proficient Networks Inc"
"36330",1,1,"GHL Systems Bhd"
"98530",1,1,"Ximeta Inc"
"18956",1,1,"Cluster Resources Inc"
"68644",1,1,"Original Soft"
"05518",1,1,"BAAN Co(BAAN Co NV)"
"63127",1,1,"N-able Technologies"
"45578",1,1,"Indus International Inc"
"41318",1,1,"HarmonyCom"
"50556",1,1,"LabBook Inc"
"25433",1,1,"Dimension Data PLC"
"74728",1,1,"QSound Labs Inc"
"50377",1,1,"Koala Developers"
"68422",1,1,"Opera Software ASA"
"98565",1,1,"YFonGlobal LLC"
"30453",1,1,"exterro Inc"
"81845",1,1,"Sensyo Inc"
"84852",1,1,"SpikeSource Inc"
"92985",1,1,"Virtue Ltd"
"78232",1,1,"Russell Adams Ltd"
"00311",1,1,"Act"
"35931",1,1,"Fujitsu (Malaysia) Sdn Bhd"
"82680",1,1,"Sigrity Inc"
"93183",1,1,"VideoAdGames.com"
"88303",1,1,"TheLadders.com"
"74862",1,1,"QuantiSense"
"29288",1,1,"Engineering.com Inc"
"45246",1,1,"Imagis Technologies Inc"
"96689",1,1,"GHL Systems Bhd"
"14070",1,1,"Captura Software Inc"
"44886",1,1,"IIJ Technology"
"62845",1,1,"MYCOM Group Inc"
"04549",1,1,"Assetworks"
"51800",1,1,"Latens Systems Ltd"
"52729",1,1,"Level 3 Communications Inc"
"74474",1,1,"ProfitLogic Inc"
"69457",1,1,"PacificNet.com"
"23957",1,1,"Dayang International Ltd"
"61980",1,1,"Motive Inc"
"48373",1,1,"KPE"
"53260",1,1,"Lipman USA Inc"
"05893",1,1,"BuilderMT Inc"
"46060",1,1,"Internet Sec Sys Group Inc"
"40416",1,1,"HCL Corp"
"33792",1,1,"FirstLogic Inc"
"46185",1,1,"InvoiceLink Corp"
"58416",1,1,"MedManage Systems Inc"
"45398",1,1,"Idatix Corp"
"05459",1,1,"Axias BV"
"46304",1,1,"Ingeniux Corp"
"87515",1,1,"TNS Smart Network Inc"
"45614",1,1,"Industrial & Financial Systems"
"52737",1,1,"Levi Ray & Shoup"
"55714",1,1,"BSM Technologies Inc"
"37237",1,1,"Geodesic Info Sys Ltd"
"45103",1,1,"IceWEB Inc"
"75153",1,1,"Quorum Business Solutions Inc"
"46860",1,1,"ipCapital Group Inc"
"46410",1,1,"IBS DataFort"
"37997",1,1,"Glimmerglass Networks Inc"
"92800",1,1,"Vuico LLC"
"80313",1,1,"SAP Japan Co"
"16871",1,1,"Chili Systems Inc"
"80919",1,1,"Scene7 Inc"
"31585",1,1,"Fiberlink Communications Corp"
"59532",1,1,"Microgistix Japan Ltd"
"74857",1,1,"Quigo Technologies Inc"
"85227",1,1,"SS&C Technologies Inc"
"64154",1,1,"Netfirms Inc"
"36238",1,1,"GTSI Corp"
"29426",1,1,"Epicor Software Corp"
"23511",1,1,"Dalian University of Tech"
"89648",1,1,"TrialPay Inc"
"60742",1,1,"MobilePro Corp"
"29428",1,1,"EPiCON Inc"
"83518",1,1,"SolutionInc Ltd"
"53614",1,1,"Linuxone Inc"
"01054",1,1,"Affant Communication Inc"
"02155",1,1,"Altitude Software SGPS SA"
"45998",1,1,"iNetShelves LLC"
"11164",1,1,"BroadWare Technologies Inc"
"86684",1,1,"Sun Microsystems India Pvt Ltd"
"89432",1,1,"TravelCLICK Inc"
"20524",1,1,"Along Mobile Technologies Inc"
"45552",1,1,"Interstate Software LLC"
"38212",1,1,"Good Technology Inc"
"87133",1,1,"Synfora Inc"
"89174",1,1,"Total Metering Ltd"
"04707",1,1,"Softex Inc"
"18490",1,1,"Clear Technologies Inc"
"93219",1,1,"Adesta LLC"
"03870",1,1,"Apriso Corp"
"30271",1,1,"FDS Taxpoint"
"63104",1,1,"NADAguides.com"
"55353",1,1,"MSC Software Corp"
"83601",1,1,"Sonim Technologies Inc"
"51373",1,1,"LAN SuperVision Inc"
"93065",1,1,"Vivonet Canada Inc"
"65598",1,1,"NoBarriers"
"65354",1,1,"Nexon Corp"
"00985",1,1,"AgilQuest"
"02968",1,1,"American Software USA Inc"
"98399",1,1,"XcelleNet Inc"
"29285",1,1,"Enghouse Systems Ltd"
"46731",1,1,"JJWild Inc"
"13071",1,1,"CPS Group Italia SRL"
"98787",1,1,"YouTube Inc"
"45898",1,1,"Intel Architecture Development"
"14169",1,1,"Carelcomp Oy"
"71334",1,1,"Pepper Computer Inc"
"45986",1,1,"Intl Microcomputer Software"
"04289",1,1,"ATG"
"86671",1,1,"Sun-Netscape Alliance"
"90615",1,1,"uBid.com Holdings Inc"
"25071",1,1,"Design Online"
"97384",1,1,"WindWire"
"04665",1,1,""
"61684",1,1,"JP Mobile Inc"
"83602",1,1,"Solutionary Inc"
"46681",1,1,"J-Stream Inc"
"88543",1,1,"3i Infotech Ltd"
"63018",1,1,"NTT Power and Bldg Facilities"
"12780",1,1,"CES International"
"09104",1,1,"BioBase GmbH"
"50380",1,1,"L&M Technologies Inc"
"70303",1,1,"PatchLink Corp"
"13521",1,1,"Canada Post Corp"
"00276",1,1,"ABT Corp"
"62972",1,1,"Nagase Brothers Inc"
"13873",1,1,"CANAC/Microtel"
